"Date of Download: 2023-09-06_15:45:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:9368,9351,9474,9475,11714,11056,11065,11177  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","red spider mite severity : visual 1-5|month 7|COMP:0000283","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","230102","CM9912-167","","plot","3835087","202157DVGXE_polo_rep1_CM9912-167_8","1","1","8","2","1","test","","2","1","35.8754437869822","210","38.5416666666667","","18.5","","4","1","27","","10","20","2","230","30","6","","","2","1","2","3","","4750","525","2","13","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","247097","CM9962-27","","plot","3835054","202157DVGXE_polo_rep1_CM9962-27_16","1","1","16","4","1","test","","3","1","33.8539720153464","190","42.0833333333333","","20.2","","4","2","32","","12","20","2","300","30","6","","","2","1","2","3","","4925","494","3","20","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","139299","COL2215","","plot","3835053","202157DVGXE_polo_rep1_COL2215_19","1","1","19","5","3","check","","4","1","38.5605563480742","45","32.5","","15.6","","4","1","27","","10","20","4","220","30","6","","","3","1","2","2","","4800","594","6","18","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","269469","GM1406-13","","plot","3835079","202157DVGXE_polo_rep1_GM1406-13_13","1","1","13","4","4","test","","1","2","34.0684064099711","280","39.375","","18.9","","4","1","30","","10","20","3","300","30","6","","","3","1","2","2","","5000","507","8","17","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","168179","GM273-57","","plot","3835059","202157DVGXE_polo_rep1_GM273-57_25","1","1","25","7","1","test","","5","1","36.2510365029292","110","38.75","","18.6","","3","2","25","","10","20","3","260","40","6","","","2","1","2","3","","5000","562","15","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372330","GM3937-67","","plot","3835062","202157DVGXE_polo_rep1_GM3937-67_21","1","1","21","6","4","test","","4","1","29.6797526673133","70","38.3333333333333","","18.4","","4","1","29","","10","20","3","220","30","6","","","3","1","2","3","","4475","351","3","15","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372403","GM4034-1","","plot","3835046","202157DVGXE_polo_rep1_GM4034-1_18","1","1","18","5","2","test","","6","1","35.015586419753","80","19.7916666666667","","9.5","","4","2","10","","10","20","3","240","30","6","","","2","1","2","3","","4350","462","7","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372429","GM4781-2","","plot","3835112","202157DVGXE_polo_rep1_GM4781-2_26","1","1","26","7","2","test","","4","1","31.1301346801347","100","17.7083333333333","","8.5","","3","2","12","","10","20","4","250","30","6","","","2","1","3","3","","4875","420","1","12","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372446","GM4883-3","","plot","3835088","202157DVGXE_polo_rep1_GM4883-3_9","1","1","9","3","1","test","","6","1","34.0684064099711","160","42.5","","20.4","","4","2","25","","10","20","3","300","30","6","","","3","1","2","3","","5000","507","5","14","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140368","SM1127-8","","plot","3835084","202157DVGXE_polo_rep1_SM1127-8_24","1","1","24","6","1","test","","2","1","37.0581937528293","230","41.875","","20.1","","4","1","26","","10","20","2","270","30","6","","","2","1","2","3","","5000","582","1","13","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140376","SM1411-5","","plot","3835095","202157DVGXE_polo_rep1_SM1411-5_17","1","1","17","5","1","test","","6","2","35.0538495971352","65","51.875","","24.9","","5","1","31","","12","20","2","300","30","6","","","3","1","1","3","","5000","532","5","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140392","SM1438-2","","plot","3835050","202157DVGXE_polo_rep1_SM1438-2_28","1","1","28","7","4","test","","3","1","36.2837485843714","95","46.4583333333333","","22.3","","4","2","28","","12","20","3","300","30","6","","","2","1","2","2","","4975","560","3","20","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140637","SM1759-29","","plot","3835076","202157DVGXE_polo_rep1_SM1759-29_11","1","1","11","3","3","test","","1","2","38.2462025316456","150","38.125","","18.3","","4","1","28","","10","20","2","300","30","6","","","3","1","2","1","","4500","550","5","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","154839","SM2773-32","","plot","3835110","202157DVGXE_polo_rep1_SM2773-32_15","1","1","15","4","2","test","","3","1","39.683971291866","100","28.3333333333333","","13.6","","4","2","35","","12","20","2","290","40","6","","","3","1","2","2","","4800","620","10","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","154913","SM2775-4","","plot","3835089","202157DVGXE_polo_rep1_SM2775-4_5","1","1","5","2","4","check","","1","1","39.690927882407","120","43.5416666666667","","20.9","","5","1","30","","12","20","2","310","40","6","","","3","1","1","1","","5000","646","8","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","180741","SM2828-28","","plot","3835037","202157DVGXE_polo_rep1_SM2828-28_12","1","1","12","3","4","test","","2","1","37.3379093198992","70","55","","26.4","","4","1","38","","10","20","3","300","40","6","","","3","1","1","3","","4950","583","5","19","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","211877","SM3106-14","","plot","3835073","202157DVGXE_polo_rep1_SM3106-14_4","1","1","4","1","4","test","","3","1","37.1260628465804","105","52.9166666666667","","25.4","","4","1","39","","10","20","2","270","30","6","","","1","2","2","3","","4900","572","4","19","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","285973","SM3387-40","","plot","3835041","202157DVGXE_polo_rep1_SM3387-40_6","1","1","6","2","3","test","","2","1","34.4243471227178","240","40.4166666666667","","19.4","","4","1","35","","10","20","2","280","30","6","","","3","1","2","3","","4825","498","5","18","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","298633","SM3464-29","","plot","3835104","202157DVGXE_polo_rep1_SM3464-29_22","1","1","22","6","3","test","","3","1","34.5632075471698","130","50.4166666666667","","24.2","","4","1","35","","10","20","3","250","30","6","","","2","1","1","3","","4850","504","0","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","310416","SM3559-11","","plot","3835109","202157DVGXE_polo_rep1_SM3559-11_10","1","1","10","3","2","test","","4","1","39.5329105166051","175","59.375","","28.5","","5","1","50","","12","20","2","280","20","6","","","2","1","1","3","","4975","639","4","18","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316412","SM3638-18","","plot","3835043","202157DVGXE_polo_rep1_SM3638-18_3","1","1","3","1","3","test","","1","2","35.1206339853877","290","60.8333333333333","","29.2","","4","1","40","","12","20","1","300","30","6","","","2","1","2","3","","4750","507","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316488","SM3640-20","","plot","3835036","202157DVGXE_polo_rep1_SM3640-20_14","1","1","14","4","3","test","","2","2","39.2744729605866","300","59.375","","28.5","","4","1","35","","12","20","2","350","30","6","","","3","1","2","3","","5000","636","3","18","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316524","SM3641-2","","plot","3835029","202157DVGXE_polo_rep1_SM3641-2_27","1","1","27","7","3","test","","2","1","40.109300184162","190","34.5833333333333","","16.6","","3","1","34","","12","20","2","300","40","6","","","3","1","2","2","","5000","656","1","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","3835093","202157DVGXE_polo_rep1_SMB2446-2_1","1","1","1","1","1","check","","0","2","37.9187277896233","300","44.7916666666667","","21.5","","4","1","40","","12","20","1","300","30","6","","","3","1","1","3","","4800","579","10","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","147207","TAI8","Tai8","plot","3835094","202157DVGXE_polo_rep1_TAI8_20","1","1","20","5","4","check","","5","1","32.5528243601059","120","51.875","","24.9","","4","1","40","","12","20","2","240","30","6","","","1","1","1","3","","5000","468","0","19","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","139257","CG1141-1","","plot","3835108","202157DVGXE_polo_rep2_CG1141-1_46","2","2","46","5","6","check","","2","1","36.2356167501138","170","47.0833333333333","","22.6","","4","1","32","","10","20","2","220","30","6","","","3","1","2","3","","4950","556","0","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","139268","CM4919-1","","plot","3835065","202157DVGXE_polo_rep2_CM4919-1_38","2","2","38","3","6","check","","0","1","33.3127988047809","190","33.5416666666667","","16.1","","3","1","21","","10","20","3","190","20","6","","","3","1","2","3","","4450","434","0","20","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","152748","CM9456-12","","plot","3835033","202157DVGXE_polo_rep2_CM9456-12_29","2","2","29","1","5","test","","0","1","36.0152123995407","300","44.7916666666667","","21.5","","4","1","31","","10","20","2","300","30","6","","","3","1","1","3","","4900","545","6","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","230102","CM9912-167","","plot","3835055","202157DVGXE_polo_rep2_CM9912-167_53","2","2","53","7","5","test","","1","1","34.3413945049248","220","28.75","","13.8","","4","1","15","","12","20","2","260","30","6","","","2","1","2","2","","4300","442","7","17","1","2","1","4"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","247097","CM9962-27","","plot","3835042","202157DVGXE_polo_rep2_CM9962-27_50","2","2","50","6","7","test","","3","1","32.9888743455497","130","28.5416666666667","","13.7","","3","1","25","","10","20","3","200","20","6","","","2","1","2","3","","4225","405","3","20","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","139299","COL2215","","plot","3835049","202157DVGXE_polo_rep2_COL2215_45","2","2","45","5","5","check","","3","1","37.3262038994597","135","49.7916666666667","","23.9","","4","1","30","","10","20","3","250","30","6","","","3","1","2","3","","4825","568","3","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","269469","GM1406-13","","plot","3835082","202157DVGXE_polo_rep2_GM1406-13_55","2","2","55","7","7","test","","1","1","32.5641011840688","250","43.5416666666667","","20.9","","4","1","30","","10","20","2","270","40","6","","","3","1","2","2","","4100","384","10","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","168179","GM273-57","","plot","3835035","202157DVGXE_polo_rep2_GM273-57_51","2","2","51","6","6","test","","2","1","33.8758916164891","100","24.1666666666667","","11.6","","3","1","18","","10","20","4","200","30","6","","","2","1","2","3","","4800","482","15","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372330","GM3937-67","","plot","3835068","202157DVGXE_polo_rep2_GM3937-67_30","2","2","30","1","6","test","","4","2","35.0934967539736","80","46.6666666666667","","22.4","","4","1","25","","10","20","3","280","30","6","","","3","1","1","3","","5000","533","5","16","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372403","GM4034-1","","plot","3835072","202157DVGXE_polo_rep2_GM4034-1_34","2","2","34","2","7","test","","4","1","33.3304749340369","70","18.125","","8.7","","3","1","17","","10","20","4","180","30","6","","","2","1","3","2","","4200","410","3","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372429","GM4781-2","","plot","3835092","202157DVGXE_polo_rep2_GM4781-2_37","2","2","37","3","5","test","","3","1","26.825","100","15.4166666666667","","7.4","","3","1","15","","8","20","4","220","20","6","","","2","1","3","2","","4200","264","2","11","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","2372446","GM4883-3","","plot","3835058","202157DVGXE_polo_rep2_GM4883-3_36","2","2","36","2","5","test","","3","1","31.7451591214702","90","42.9166666666667","","20.6","","4","2","28","","10","20","4","180","30","6","","","3","1","2","3","","4900","438","6","11","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140368","SM1127-8","","plot","3835091","202157DVGXE_polo_rep2_SM1127-8_44","2","2","44","4","5","test","","2","2","35.7302740957088","180","50.2083333333333","","24.1","","4","1","34","","12","20","2","300","30","6","","","2","1","2","3","","5000","549","3","17","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140376","SM1411-5","","plot","3835060","202157DVGXE_polo_rep2_SM1411-5_41","2","2","41","4","8","test","","4","1","35.7803673283139","100","50.8333333333333","","24.4","","4","1","32","","12","20","2","290","30","6","","","3","1","1","3","","4925","542","2","15","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140392","SM1438-2","","plot","3835098","202157DVGXE_polo_rep2_SM1438-2_43","2","2","43","4","6","test","","5","1","37.5737623762376","40","48.75","","23.4","","4","1","29","","10","20","3","230","30","6","","","2","1","1","3","","4700","559","1","19","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","140637","SM1759-29","","plot","3835099","202157DVGXE_polo_rep2_SM1759-29_56","2","2","56","7","8","test","","0","1","36.424596391263","260","56.0416666666667","","26.9","","4","1","37","","12","20","2","260","30","6","","","3","1","1","3","","4750","538","4","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","154839","SM2773-32","","plot","3835107","202157DVGXE_polo_rep2_SM2773-32_39","2","2","39","3","7","test","","2","1","41.4629821023443","130","28.5416666666667","","13.7","","4","1","19","","10","20","2","220","20","6","","","3","1","2","2","","4600","633","7","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","154913","SM2775-4","","plot","3835034","202157DVGXE_polo_rep2_SM2775-4_52","2","2","52","6","5","check","","2","1","38.4017224648229","110","33.125","","15.9","","4","1","29","","10","20","2","240","30","6","","","3","1","2","3","","4700","578","3","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","180741","SM2828-28","","plot","3835080","202157DVGXE_polo_rep2_SM2828-28_31","2","2","31","1","7","test","","1","1","41.3885737820663","120","38.3333333333333","","18.4","","4","1","30","","10","20","3","230","30","6","","","3","1","2","3","","4925","676","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","211877","SM3106-14","","plot","3835032","202157DVGXE_polo_rep2_SM3106-14_48","2","2","48","5","8","test","","2","1","34.3618509826928","105","28.3333333333333","","13.6","","3","1","12","","8","20","3","170","20","6","","","1","1","3","2","","3800","391","2","20","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","285973","SM3387-40","","plot","3835105","202157DVGXE_polo_rep2_SM3387-40_49","2","2","49","6","8","test","","4","1","35.5006367495452","150","20.2083333333333","","9.7","","4","1","14","","10","20","3","230","30","6","","","3","1","2","2","","3700","402","2","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","298633","SM3464-29","","plot","3835075","202157DVGXE_polo_rep2_SM3464-29_33","2","2","33","2","8","test","","3","1","33.8921901056142","120","40.625","","19.5","","4","1","36","","10","20","3","220","30","6","","","2","1","1","3","","4000","402","3","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","310416","SM3559-11","","plot","3835083","202157DVGXE_polo_rep2_SM3559-11_54","2","2","54","7","6","test","","3","1","38.8519174041298","150","53.125","","25.5","","4","1","35","","10","20","2","240","30","6","","","2","1","1","3","","4650","582","0","19","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316412","SM3638-18","","plot","3835074","202157DVGXE_polo_rep2_SM3638-18_47","2","2","47","5","7","test","","1","1","35.962328418912","185","40","","19.2","","3","1","30","","10","20","3","210","20","6","","","2","1","2","2","","4425","491","0","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316488","SM3640-20","","plot","3835057","202157DVGXE_polo_rep2_SM3640-20_42","2","2","42","4","7","test","","3","1","38.4607076350093","150","34.375","","16.5","","4","1","30","","10","20","3","250","30","6","","","3","1","2","3","","4900","604","5","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","316524","SM3641-2","","plot","3835101","202157DVGXE_polo_rep2_SM3641-2_32","2","2","32","1","8","test","","3","2","39.949","150","29.5833333333333","","14.2","","4","1","30","","10","20","3","260","30","6","","","3","1","2","2","","4600","600","0","19","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","3835081","202157DVGXE_polo_rep2_SMB2446-2_40","2","2","40","3","8","check","","0","1","36.5294449527295","290","34.375","","16.5","","4","1","30","","12","20","1","290","30","6","","","3","1","2","2","","3700","421","3","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9474","202157DVGXE_polo","202157DVGXE_polo","RCBD","4","4","","no","no","2021-August-09","2022-September-01","421","Polonuevo","147207","TAI8","Tai8","plot","3835071","202157DVGXE_polo_rep2_TAI8_35","2","2","35","2","6","check","","2","1","29.9717391304347","70","44.7916666666667","","21.5","","4","1","40","","8","20","3","170","20","6","","","1","1","2","3","","4600","368","0","20","1","2","1","4"," (Operator: lizbethpino, Time: )"
